KLAUDIUSZ,2015,5
MIROSŁAW,2015,5
PHILIP,2015,5
ZENON,2015,5
ANTONI,2016,9183
JAKUB,2016,8942
SZYMON,2016,8264
JAN,2016,7584
FILIP,2016,6674
FRANCISZEK,2016,6551
MIKOŁAJ,2016,6380
ALEKSANDER,2016,6248
KACPER,2016,5995
WOJCIECH,2016,5915
ADAM,2016,5149
MICHAŁ,2016,4855
MARCEL,2016,4303
WIKTOR,2016,3944
PIOTR,2016,3749
STANISŁAW,2016,3722
BARTOSZ,2016,3478
MATEUSZ,2016,3446
IGOR,2016,3430
NIKODEM,2016,3160
ALAN,2016,3088
LEON,2016,2975
OLIWIER,2016,2827
MAKSYMILIAN,2016,2764
MIŁOSZ,2016,2714
DAWID,2016,2660
TYMON,2016,2508
OSKAR,2016,2349
KAROL,2016,2340
MACIEJ,2016,2337
TOMASZ,2016,2313
IGNACY,2016,2214
DOMINIK,2016,2191
TYMOTEUSZ,2016,2177
FABIAN,2016,2177
NATAN,2016,2070
KRZYSZTOF,2016,1917
JULIAN,2016,1851
PAWEŁ,2016,1703
HUBERT,2016,1674
GABRIEL,2016,1588
PATRYK,2016,1483
KSAWERY,2016,1420
KAMIL,2016,1349
BARTŁOMIEJ,2016,1238
SEBASTIAN,2016,1219
ADRIAN,2016,1051
OLAF,2016,980
KRYSTIAN,2016,975
KUBA,2016,848
BORYS,2016,817
KAJETAN,2016,812
BRUNO,2016,799
MARCIN,2016,777
ARTUR,2016,771
ŁUKASZ,2016,765
BŁAŻEJ,2016,725
GRZEGORZ,2016,696
ERYK,2016,691
DANIEL,2016,654
TOBIASZ,2016,625
RAFAŁ,2016,611
DAMIAN,2016,581
OLIVIER,2016,568
PRZEMYSŁAW,2016,562
ROBERT,2016,548
CEZARY,2016,520
KONRAD,2016,489
EMIL,2016,485
WITOLD,2016,475
RADOSŁAW,2016,473
TADEUSZ,2016,472
KORNEL,2016,428
JERZY,2016,421
ALEX,2016,416
MIESZKO,2016,401
MILAN,2016,394
NATANIEL,2016,382
MAREK,2016,379
ALEKS,2016,378
STEFAN,2016,347
HENRYK,2016,343
GRACJAN,2016,330
KONSTANTY,2016,319
BRAJAN,2016,307
JACEK,2016,305
RYSZARD,2016,302
ANDRZEJ,2016,302
LEONARD,2016,286
ALEXANDER,2016,281
DORIAN,2016,281
ARKADIUSZ,2016,280
GUSTAW,2016,278
KAZIMIERZ,2016,263
IWO,2016,261
JÓZEF,2016,241
JULIUSZ,2016,223
TEODOR,2016,220
JEREMI,2016,215
FELIKS,2016,210
NORBERT,2016,192
JĘDRZEJ,2016,187
SEWERYN,2016,181
SAMUEL,2016,172
CYPRIAN,2016,171
REMIGIUSZ,2016,161
LUDWIK,2016,151
OLIVER,2016,148
ALBERT,2016,148
LEO,2016,142
MAKSYM,2016,140
KORDIAN,2016,138
ERNEST,2016,132
DARIUSZ,2016,123
FLORIAN,2016,122
WŁADYSŁAW,2016,116
LUCJAN,2016,109
DAVID,2016,109
MAXIMILIAN,2016,108
JEREMIASZ,2016,106
HUGO,2016,106
FRYDERYK,2016,105
MARIUSZ,2016,105
ALEKSY,2016,104
TYTUS,2016,100
SZCZEPAN,2016,100
BENIAMIN,2016,98
MAX,2016,85
MAKS,2016,84
KEVIN,2016,84
SYLWESTER,2016,82
OSCAR,2016,80
NATHAN,2016,79
NICOLAS,2016,77
OLIWER,2016,75
MAURYCY,2016,74
XAVIER,2016,73
OKTAWIAN,2016,73
ARON,2016,70
EDWARD,2016,68
OLGIERD,2016,68
MARCELI,2016,67
BRAYAN,2016,64
KSAWIER,2016,63
KOSMA,2016,62
BENJAMIN,2016,61
SŁAWOMIR,2016,60
BERNARD,2016,56
ZIEMOWIT,2016,56
JOACHIM,2016,56
NIKOLAS,2016,55
KORNELIUSZ,2016,54
ZBIGNIEW,2016,54
JAROSŁAW,2016,52
BOLESŁAW,2016,52
ROMAN,2016,52
MARTIN,2016,51
AARON,2016,51
VICTOR,2016,50
BRUNON,2016,49
WINCENTY,2016,49
MICHAEL,2016,48
JONASZ,2016,47
DENIS,2016,47
EMILIAN,2016,45
VINCENT,2016,44
OLEG,2016,44
ANTHONY,2016,43
JONATAN,2016,43
KASJAN,2016,43
MIROSŁAW,2016,42
VIKTOR,2016,42
KASPIAN,2016,41
MIRON,2016,39
LEONARDO,2016,39
JANUSZ,2016,38
GNIEWOMIR,2016,38
IVO,2016,37
LEOPOLD,2016,36
SERGIUSZ,2016,36
LESZEK,2016,35
AMADEUSZ,2016,35
ROCH,2016,34
KEWIN,2016,34
MAXYMILIAN,2016,34
BRIAN,2016,32
EMANUEL,2016,32
BOGUSŁAW,2016,31
NATHANIEL,2016,30
BRYAN,2016,30
GNIEWKO,2016,29
ERWIN,2016,28
FELIX,2016,27
IRENEUSZ,2016,27
WIT,2016,26
BOGUMIŁ,2016,26
WILLIAM,2016,26
CZESŁAW,2016,25
JAKOB,2016,25
PHILIP,2016,25
BOGDAN,2016,24
JONATHAN,2016,24
JACOB,2016,24
KLEMENS,2016,24
ANTONIO,2016,24
NOAH,2016,24
ELIASZ,2016,23
THOMAS,2016,23
AUGUSTYN,2016,23
KRYSPIN,2016,23
ANATOL,2016,23
SAMBOR,2016,23
MAKARY,2016,22
MARIAN,2016,22
GNIEWOSZ,2016,22
BRONISŁAW,2016,22
KLAUDIUSZ,2016,22
RYAN,2016,21
ZYGMUNT,2016,21
LIAM,2016,21
COLIN,2016,21
ANTON,2016,20
LECH,2016,20
GERARD,2016,20
FRANK,2016,19
ZACHARY,2016,19
ARIEL,2016,19
NATANAEL,2016,19
RAYAN,2016,19
BENEDYKT,2016,19
FRANEK,2016,19
DOMINIC,2016,19
BASTIAN,2016,18
WINCENT,2016,18
KASPER,2016,18
MARK,2016,17
AUGUST,2016,16
MARCUS,2016,16
FELICJAN,2016,16
PATRICK,2016,15
MIECZYSŁAW,2016,15
BARTEK,2016,15
ARMIN,2016,15
PASCAL,2016,15
ARTHUR,2016,15
IAN,2016,15
XAWERY,2016,15
IWAN,2016,15
KRZESIMIR,2016,15
KAI,2016,15
TEOFIL,2016,14
HENRY,2016,14
WALDEMAR,2016,14
KAJ,2016,14
HEKTOR,2016,14
TYBERIUSZ,2016,13
EDGAR,2016,13
LEW,2016,13
OREST,2016,12
LUKAS,2016,12
ALLAN,2016,12
EDMUND,2016,12
RUBEN,2016,12
MATTEO,2016,12
LUCAS,2016,12
TEO,2016,12
NOEL,2016,12
WAWRZYNIEC,2016,11
ALEK,2016,11
LUCA,2016,11
CYRYL,2016,11
ARIAN,2016,11
MAGNUS,2016,11
WŁODZIMIERZ,2016,11
MIKE,2016,11
JOEL,2016,11
MARCO,2016,11
SIMON,2016,10
ERIC,2016,10
ANGELO,2016,10
WILHELM,2016,10
NICHOLAS,2016,10
ETHAN,2016,10
KARIM,2016,10
MARKUS,2016,10
ALEXANDRE,2016,10
ALI,2016,10
MANUEL,2016,10
JAROMIR,2016,10
IVAN,2016,10
ZENON,2016,9
TRISTAN,2016,9
LUIS,2016,9
ERIK,2016,9
JOSHUA,2016,9
FRANCESCO,2016,9
LUKA,2016,9
DIEGO,2016,9
BAZYLI,2016,9
THEO,2016,9
OMAR,2016,9
JOSEPH,2016,9
HIERONIM,2016,9
MAXIM,2016,9
TOBIAS,2016,9
RADZIMIR,2016,8
LESŁAW,2016,8
MILO,2016,8
ELIAS,2016,8
WIESŁAW,2016,8
AMIR,2016,8
LOUIS,2016,8
EDWIN,2016,8
RADOMIR,2016,8
IBRAHIM,2016,8
OLEK,2016,8
DOBROMIR,2016,8
TYCJAN,2016,8
PAUL,2016,8
JAREMA,2016,8
WOJTEK,2016,8
NIKO,2016,8
DACJAN,2016,7
JANEK,2016,7
FIODOR,2016,7
JAMES,2016,7
BEN,2016,7
LUBOMIR,2016,7
ROLAND,2016,7
MATTHEW,2016,7
RAGNAR,2016,7
OKTAWIUSZ,2016,7
SANTIAGO,2016,7
NICO,2016,7
ALESSANDRO,2016,7
DIONIZY,2016,7
GROMOSŁAW,2016,7
ANTEK,2016,7
MAXIMILLIAN,2016,6
ANDREAS,2016,6
ZDZISŁAW,2016,6
PHILIPP,2016,6
CHRISTOPHER,2016,6
BOGUSZ,2016,6
GASPAR,2016,6
JONAS,2016,6
BALTAZAR,2016,6
GERALD,2016,6
TIMO,2016,6
MARSEL,2016,6
CHARLES,2016,6
CASPER,2016,6
NOE,2016,6
SERAFIN,2016,6
DENIZ,2016,6
THÉO,2016,6
SAMIR,2016,6
KRISTIAN,2016,6
EMMANUEL,2016,6
MAXYM,2016,5
ARTEM,2016,5
KILIAN,2016,5
MATEO,2016,5
GIOVANNI,2016,5
LEONIDAS,2016,5
IZAJASZ,2016,5
MARKO,2016,5
TIAGO,2016,5
AXEL,2016,5
ANTONY,2016,5
FABIO,2016,5
MATT,2016,5
TOMAS,2016,5
NIKOS,2016,5
ANTOINE,2016,5
AIDEN,2016,5
AURELIUSZ,2016,5
JOHN,2016,5
HUGON,2016,5
RAJAN,2016,5
CHRISTIAN,2016,5
STANLEY,2016,5
DYLAN,2016,5
ROBIN,2016,5
ZACHARIASZ,2016,5
JASON,2016,5
RAFAEL,2016,5
AMBROŻY,2016,5
DAVIDE,2016,5
IZAAK,2016,5
MASON,2016,5
XAWIER,2016,5
HERBERT,2016,5
ENZO,2016,5
TOM,2016,5
MATTHIAS,2016,5
